_id,userId,bitId,watchedMs,totalDurationMs,watchPercent,completedWatch,rewatched,replayCount,pauseCount,soundOn,tappedProduct,scrolledToProduct,addedToCart,likedDuringWatch,sharedDuringWatch,source,deviceType,timestamp,__v
{'$oid': '6a1732577115773f501ee9f1'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a130b7ea9955ce94395f9c6'},1885,48926,4,False,True,0,0,True,{'$oid': '6a130b7ea9955ce94395f9c6'},False,False,False,False,recommendation,android,{'$date': '2026-05-27T18:05:11.817Z'},0
{'$oid': '6a1732627115773f501eea07'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a130a9ba9955ce94395f998'},7025,34645,20,False,True,0,0,True,{'$oid': '6a130a9ba9955ce94395f998'},False,False,False,False,recommendation,android,{'$date': '2026-05-27T18:05:22.61Z'},0
{'$oid': '6a1732647115773f501eea1b'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a130b7ea9955ce94395f9c6'},1584,48926,3,False,True,0,0,True,{'$oid': '6a130b7ea9955ce94395f9c6'},False,False,False,False,recommendation,android,{'$date': '2026-05-27T18:05:24.341Z'},0
{'$oid': '6a1732647115773f501eea37'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a130a9ba9955ce94395f998'},86,34645,0,False,True,0,0,True,{'$oid': '6a130a9ba9955ce94395f998'},False,False,False,False,recommendation,android,{'$date': '2026-05-27T18:05:24.988Z'},0
{'$oid': '6a17326d7115773f501eea52'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a108c54a9955ce94394fb1e'},2433,30337,8,False,False,0,0,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,recommendation,android,{'$date': '2026-05-27T18:05:33.287Z'},0
{'$oid': '6a1732797115773f501eea6d'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a101a44a9955ce94394ce5d'},2470,30314,8,False,False,0,0,True,{'$oid': '6a101a44a9955ce94394ce5d'},False,False,False,False,recommendation,android,{'$date': '2026-05-27T18:05:45.69Z'},0
{'$oid': '6a17ac1f519545ccc90fb5e9'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a176d97929111f57f032739'},20364,27989,73,False,False,0,0,True,{'$oid': '6a176d97929111f57f032739'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T02:44:47.641Z'},0
{'$oid': '6a17ac20519545ccc90fb5f6'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a176d0b929111f57f03272f'},1491,27989,5,False,False,0,0,True,{'$oid': '6a176d0b929111f57f03272f'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T02:44:48.829Z'},0
{'$oid': '6a17ac21519545ccc90fb603'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a176d97929111f57f032739'},535,27989,2,False,True,0,0,True,{'$oid': '6a176d97929111f57f032739'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T02:44:49.594Z'},0
{'$oid': '6a17ac22519545ccc90fb612'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a176d0b929111f57f03272f'},877,27989,3,False,True,0,0,True,{'$oid': '6a176d0b929111f57f03272f'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T02:44:50.714Z'},0
{'$oid': '6a17ac29519545ccc90fb656'},{'$oid': '6a084ac71a9ba20ae97f5f37'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},1973,52664,4,False,True,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T02:44:57.158Z'},0
{'$oid': '6a17b02b519545ccc90fc250'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},4827,52664,9,False,False,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T03:02:03.905Z'},0
{'$oid': '6a17b0a2519545ccc90fc674'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a176d97929111f57f032739'},14850,27989,53,False,False,0,0,True,{'$oid': '6a176d97929111f57f032739'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T03:04:02.706Z'},0
{'$oid': '6a17b24e519545ccc90fcdde'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a176d97929111f57f032739'},7747,27989,28,False,True,0,0,True,{'$oid': '6a176d97929111f57f032739'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T03:11:10.798Z'},0
{'$oid': '6a17b2a4519545ccc90fcf59'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a176d97929111f57f032739'},10376,27989,37,False,True,0,0,True,{'$oid': '6a176d97929111f57f032739'},False,False,True,False,recommendation,android,{'$date': '2026-05-28T03:12:36.655Z'},0
{'$oid': '6a17ce5839612a589e1fa39e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a176d97929111f57f032739'},1500,27989,5,False,True,0,0,True,{'$oid': '6a176d97929111f57f032739'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:10:48.623Z'},0
{'$oid': '6a17ce5bcb0e054e95a55cfa'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},1702,52664,3,False,True,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:10:51.264Z'},0
{'$oid': '6a17ce7ccb0e054e95a55daa'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a130b7ea9955ce94395f9c6'},5116,48926,10,False,True,0,0,True,{'$oid': '6a130b7ea9955ce94395f9c6'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:11:24.152Z'},0
{'$oid': '6a17ce80cb0e054e95a55dc3'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a130a9ba9955ce94395f998'},1010,34645,3,False,True,0,0,True,{'$oid': '6a130a9ba9955ce94395f998'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:11:28.384Z'},0
{'$oid': '6a17d02492fbe66eaa790756'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a176d97929111f57f032739'},782,27989,3,False,True,0,0,True,{'$oid': '6a176d97929111f57f032739'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:18:28.088Z'},0
{'$oid': '6a17d03392fbe66eaa790838'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},1008,52664,2,False,True,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:18:43.85Z'},0
{'$oid': '6a17d03692fbe66eaa790839'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a130a9ba9955ce94395f998'},947,34645,3,False,True,0,0,True,{'$oid': '6a130a9ba9955ce94395f998'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:18:46.42Z'},0
{'$oid': '6a17d04192fbe66eaa79083a'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0febf65ecfbb647dcf6c6f'},600,53866,1,False,True,0,0,True,{'$oid': '6a0febf65ecfbb647dcf6c6f'},False,False,True,False,recommendation,android,{'$date': '2026-05-28T05:18:57.705Z'},0
{'$oid': '6a17d05392fbe66eaa79083b'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0efbb6c5a9d08fea4c6025'},13781,81133,17,False,True,0,0,True,{'$oid': '6a0efbb6c5a9d08fea4c6025'},False,False,True,False,recommendation,android,{'$date': '2026-05-28T05:19:15.631Z'},0
{'$oid': '6a17d532610f7a020a3d9398'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69e73c9ee9d9e96620249058'},23231,26328,88,False,True,0,0,True,{'$oid': '69e73c9ee9d9e96620249058'},True,False,False,False,feed,android,{'$date': '2026-05-28T05:40:02.065Z'},0
{'$oid': '6a17d54f610f7a020a3d93d4'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a176d97929111f57f032739'},1253,27989,4,False,True,0,0,True,{'$oid': '6a176d97929111f57f032739'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:40:31.952Z'},0
{'$oid': '6a17d551610f7a020a3d93d5'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},547,52664,1,False,True,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:40:33.467Z'},0
{'$oid': '6a17d590610f7a020a3d95bf'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a17d2ba92fbe66eaa790cde'},11,15092,0,False,False,0,0,True,{'$oid': '6a17d2ba92fbe66eaa790cde'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T05:41:36.121Z'},0
{'$oid': '6a17dcc23fccc2278231caba'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c55f6d4f03db64a788383'},35,15114,0,False,True,0,0,True,{'$oid': '6a0c55f6d4f03db64a788383'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:12:18.39Z'},0
{'$oid': '6a17dcf23fccc2278231cb28'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c67bed4f03db64a78af0b'},6388,15633,41,False,True,0,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:13:06.377Z'},0
{'$oid': '6a17dcfc3fccc2278231cb29'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0816641a9ba20ae97ef8a0'},6644,57654,12,False,True,0,0,True,{'$oid': '6a0816641a9ba20ae97ef8a0'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:13:16.155Z'},0
{'$oid': '6a17dcfd3fccc2278231cb2a'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c67bed4f03db64a78af0b'},1075,15633,7,False,True,0,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:13:17.064Z'},0
{'$oid': '6a17dcfe3fccc2278231cb2b'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0816641a9ba20ae97ef8a0'},1847,57654,3,False,True,0,0,True,{'$oid': '6a0816641a9ba20ae97ef8a0'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:13:18.676Z'},0
{'$oid': '6a17dd063fccc2278231cb2c'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a17d2ba92fbe66eaa790cde'},7026,15092,47,False,True,0,0,True,{'$oid': '6a17d2ba92fbe66eaa790cde'},True,False,False,False,recommendation,android,{'$date': '2026-05-28T06:13:26.299Z'},0
{'$oid': '6a17dd073fccc2278231cb2d'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0816641a9ba20ae97ef8a0'},541,57654,1,False,True,0,0,True,{'$oid': '6a0816641a9ba20ae97ef8a0'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:13:27.37Z'},0
{'$oid': '6a17dd073fccc2278231cb2e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a17d2ba92fbe66eaa790cde'},245,15092,2,False,True,0,0,True,{'$oid': '6a17d2ba92fbe66eaa790cde'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:13:27.838Z'},0
{'$oid': '6a17dd233fccc2278231cb2f'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c55f6d4f03db64a788383'},10155,15114,67,False,True,0,1,True,{'$oid': '6a0c55f6d4f03db64a788383'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:13:55.627Z'},0
{'$oid': '6a17dd253fccc2278231cb30'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a17d2ba92fbe66eaa790cde'},1062,15092,7,False,True,0,0,True,{'$oid': '6a17d2ba92fbe66eaa790cde'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:13:57.836Z'},0
{'$oid': '6a17ddff3fccc2278231ce6d'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a17dde33fccc2278231ccaa'},5908,49364,12,False,False,0,0,True,{'$oid': '6a17dde33fccc2278231ccaa'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:17:35.431Z'},0
{'$oid': '6a17e08d995589bef3193038'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a176d97929111f57f032739'},27989,27989,100,True,True,1,0,True,{'$oid': '6a176d97929111f57f032739'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T06:28:29.788Z'},0
{'$oid': '6a17e1ac995589bef319387a'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},50743,52664,96,True,True,1,1,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},True,False,False,False,recommendation,android,{'$date': '2026-05-28T06:33:16.022Z'},0
{'$oid': '6a17f80f8f93ac43c2a40363'},{'$oid': '69a001c31efc346e038a8bfc'},{'$oid': '6a06bfb11a9ba20ae97ce2b1'},6733,78667,9,False,False,0,0,True,{'$oid': '6a06bfb11a9ba20ae97ce2b1'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T08:08:47.119Z'},0
{'$oid': '6a17f8158f93ac43c2a40364'},{'$oid': '69a001c31efc346e038a8bfc'},{'$oid': '6a06c0371a9ba20ae97ce5be'},3075,23705,13,False,False,0,0,True,{'$oid': '6a06c0371a9ba20ae97ce5be'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T08:08:53.819Z'},0
{'$oid': '6a17f8188f93ac43c2a40365'},{'$oid': '69a001c31efc346e038a8bfc'},{'$oid': '6a06bfb11a9ba20ae97ce2b1'},1042,78667,1,False,True,0,0,True,{'$oid': '6a06bfb11a9ba20ae97ce2b1'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T08:08:56.866Z'},0
{'$oid': '6a17f8248f93ac43c2a40366'},{'$oid': '69a001c31efc346e038a8bfc'},{'$oid': '6a095017b7bb9861659c7243'},3173,20459,16,False,False,0,0,True,{'$oid': '6a095017b7bb9861659c7243'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T08:09:08.927Z'},0
{'$oid': '6a17f8328f93ac43c2a40367'},{'$oid': '69a001c31efc346e038a8bfc'},{'$oid': '6a0eee72ed25ae0d7deabbfc'},1126,53960,2,False,False,0,0,True,{'$oid': '6a0eee72ed25ae0d7deabbfc'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T08:09:22.56Z'},0
{'$oid': '6a182d11fcdbfad047e3b813'},{'$oid': '6a182ca9fcdbfad047e3b741'},{'$oid': '6a0b4336d382a23d66b4511e'},1902,30162,6,False,False,0,0,True,{'$oid': '6a0b4336d382a23d66b4511e'},False,False,False,False,feed,android,{'$date': '2026-05-28T11:54:57.63Z'},0
{'$oid': '6a183405fcdbfad047e3bc6f'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a0c5135d4f03db64a78773f'},7817,22917,34,False,False,0,0,True,{'$oid': '6a0c5135d4f03db64a78773f'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:24:37.426Z'},0
{'$oid': '6a183416fcdbfad047e3bc70'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a0efe70c5a9d08fea4c67cf'},1093,31517,3,False,False,0,0,True,{'$oid': '6a0efe70c5a9d08fea4c67cf'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:24:54.383Z'},0
{'$oid': '6a183427fcdbfad047e3bc72'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a0c67bed4f03db64a78af0b'},15519,15633,99,True,False,0,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:25:11.578Z'},0
{'$oid': '6a183443fcdbfad047e3bcd3'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a0c67bed4f03db64a78af0b'},639,15633,4,False,True,0,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:25:39.724Z'},0
{'$oid': '6a183449fcdbfad047e3bd55'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '69ece24543cd9b163f98247f'},4518,18815,24,False,False,0,0,True,{'$oid': '69ece24543cd9b163f98247f'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:25:45.013Z'},0
{'$oid': '6a18345bfcdbfad047e3bf39'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a06d1da1a9ba20ae97d51d9'},5281,16138,33,False,False,0,0,True,{'$oid': '6a06d1da1a9ba20ae97d51d9'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:26:03.932Z'},0
{'$oid': '6a18345efcdbfad047e3bf3a'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a06c0a21a9ba20ae97ce604'},3169,42978,7,False,False,0,0,True,{'$oid': '6a06c0a21a9ba20ae97ce604'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:26:06.714Z'},0
{'$oid': '6a183463fcdbfad047e3bf3b'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a09796bb7bb9861659c83dd'},3704,20720,18,False,False,0,0,True,{'$oid': '6a09796bb7bb9861659c83dd'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:26:11.107Z'},0
{'$oid': '6a183471fcdbfad047e3bf3c'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a097fdfb7bb9861659c9a20'},8923,31510,28,False,False,0,0,True,{'$oid': '6a097fdfb7bb9861659c9a20'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:26:25.587Z'},0
{'$oid': '6a183472fcdbfad047e3bf3d'},{'$oid': '69a001c31efc346e038a8bfc'},{'$oid': '6a06bfb11a9ba20ae97ce2b1'},9067,78667,12,False,True,0,0,True,{'$oid': '6a06bfb11a9ba20ae97ce2b1'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:26:26.072Z'},0
{'$oid': '6a183473fcdbfad047e3bf3e'},{'$oid': '69a001c31efc346e038a8bfc'},{'$oid': '6a06c0371a9ba20ae97ce5be'},1700,23705,7,False,True,0,0,True,{'$oid': '6a06c0371a9ba20ae97ce5be'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:26:27.557Z'},0
{'$oid': '6a183473fcdbfad047e3bf3f'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a0814ae1a9ba20ae97ee853'},1929,18374,10,False,False,0,0,True,{'$oid': '6a0814ae1a9ba20ae97ee853'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:26:27.567Z'},0
{'$oid': '6a183477fcdbfad047e3bf40'},{'$oid': '699f0b381efc346e038a7963'},{'$oid': '6a0edae6ed25ae0d7deab2c8'},1975,31499,6,False,False,0,0,True,{'$oid': '6a0edae6ed25ae0d7deab2c8'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:26:31.677Z'},0
{'$oid': '6a183478fcdbfad047e3bf41'},{'$oid': '69a001c31efc346e038a8bfc'},{'$oid': '6a095017b7bb9861659c7243'},4112,20459,20,False,True,0,0,True,{'$oid': '6a095017b7bb9861659c7243'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T12:26:32.35Z'},0
{'$oid': '6a183559fcdbfad047e3c6ad'},{'$oid': '69e298440cd62f0b1a4e1799'},{'$oid': '6a1556b04dfbf8e8d4fda85e'},2954,27989,11,False,False,0,0,True,{'$oid': '6a1556b04dfbf8e8d4fda85e'},True,False,False,False,profile,android,{'$date': '2026-05-28T12:30:17.639Z'},0
{'$oid': '6a183d0afcdbfad047e3d37b'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0c5135d4f03db64a78773f'},3327,22917,15,False,False,0,0,True,{'$oid': '6a0c5135d4f03db64a78773f'},False,False,False,False,recommendation,ios,{'$date': '2026-05-28T13:03:06.838Z'},0
{'$oid': '6a183d0cfcdbfad047e3d37c'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '69b99fbed5ba7b8d34df68c7'},1324,23343,6,False,False,0,0,True,{'$oid': '69b99fbed5ba7b8d34df68c7'},False,False,False,False,recommendation,ios,{'$date': '2026-05-28T13:03:08.184Z'},0
{'$oid': '6a183d0efcdbfad047e3d37d'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0c67bed4f03db64a78af0b'},1424,15633,9,False,False,0,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,recommendation,ios,{'$date': '2026-05-28T13:03:10.082Z'},0
{'$oid': '6a183d11fcdbfad047e3d37e'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0c5c48d4f03db64a78945a'},3878,15000,26,False,False,0,0,True,{'$oid': '6a0c5c48d4f03db64a78945a'},False,False,False,False,recommendation,ios,{'$date': '2026-05-28T13:03:13.978Z'},0
{'$oid': '6a183d2cfcdbfad047e3d672'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a08bb2eb7bb9861659c3e06'},9149,43019,21,False,False,0,0,True,{'$oid': '6a08bb2eb7bb9861659c3e06'},False,False,False,False,recommendation,ios,{'$date': '2026-05-28T13:03:40.179Z'},0
{'$oid': '6a183d2ffcdbfad047e3d673'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a094fadb7bb9861659c71bb'},2549,24080,11,False,False,0,0,True,{'$oid': '6a094fadb7bb9861659c71bb'},False,False,False,False,recommendation,ios,{'$date': '2026-05-28T13:03:43.551Z'},0
{'$oid': '6a183d3bfcdbfad047e3d674'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a108c54a9955ce94394fb1e'},7707,30333,25,False,False,0,0,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,recommendation,ios,{'$date': '2026-05-28T13:03:55.331Z'},0
{'$oid': '6a183d3cfcdbfad047e3d675'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},925,52650,2,False,False,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,recommendation,ios,{'$date': '2026-05-28T13:03:56.436Z'},0
{'$oid': '6a18463cfcdbfad047e3daaf'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0c58c8d4f03db64a788ccd'},2832,36033,8,False,False,0,0,True,{'$oid': '6a0c58c8d4f03db64a788ccd'},False,False,False,False,profile,ios,{'$date': '2026-05-28T13:42:20.245Z'},0
{'$oid': '6a18463dfcdbfad047e3dab0'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0d458cd4f03db64a78fefc'},1458,35200,4,False,False,0,0,True,{'$oid': '6a0d458cd4f03db64a78fefc'},False,False,False,False,profile,ios,{'$date': '2026-05-28T13:42:21.938Z'},0
{'$oid': '6a18463efcdbfad047e3dab1'},{'$oid': '698e263e2c63bfbc0476857e'},{'$oid': '6a0c58c8d4f03db64a788ccd'},440,36033,1,False,True,0,0,True,{'$oid': '6a0c58c8d4f03db64a788ccd'},False,False,False,False,profile,ios,{'$date': '2026-05-28T13:42:22.579Z'},0
{'$oid': '6a188925fcdbfad047e3e5a7'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a0c4c22d4f03db64a786e2d'},3528,22708,16,False,False,0,0,True,{'$oid': '6a0c4c22d4f03db64a786e2d'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:27:49.529Z'},0
{'$oid': '6a188926fcdbfad047e3e5a8'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a094fadb7bb9861659c71bb'},1052,24081,4,False,False,0,0,True,{'$oid': '6a094fadb7bb9861659c71bb'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:27:50.725Z'},0
{'$oid': '6a188928fcdbfad047e3e5a9'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a130a9ba9955ce94395f998'},169,34645,0,False,False,0,0,True,{'$oid': '6a130a9ba9955ce94395f998'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:27:52.789Z'},0
{'$oid': '6a18892bfcdbfad047e3e5aa'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a0c55f6d4f03db64a788383'},835,15114,6,False,False,0,0,True,{'$oid': '6a0c55f6d4f03db64a788383'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:27:55.839Z'},0
{'$oid': '6a18892efcdbfad047e3e5ab'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a1598534dfbf8e8d4fdb4c1'},801,52664,2,False,False,0,0,True,{'$oid': '6a1598534dfbf8e8d4fdb4c1'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:27:58.229Z'},0
{'$oid': '6a188933fcdbfad047e3e5ac'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a06d1da1a9ba20ae97d51d9'},1091,16138,7,False,False,0,0,True,{'$oid': '6a06d1da1a9ba20ae97d51d9'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:28:03.194Z'},0
{'$oid': '6a188934fcdbfad047e3e5ad'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a0823a91a9ba20ae97f0b3b'},989,31823,3,False,False,0,0,True,{'$oid': '6a0823a91a9ba20ae97f0b3b'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:28:04.222Z'},0
{'$oid': '6a188936fcdbfad047e3e5ae'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a0b4336d382a23d66b4511e'},2346,30162,8,False,False,0,0,True,{'$oid': '6a0b4336d382a23d66b4511e'},False,False,True,False,recommendation,android,{'$date': '2026-05-28T18:28:06.845Z'},0
{'$oid': '6a188937fcdbfad047e3e5af'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a0823a91a9ba20ae97f0b3b'},727,31823,2,False,True,0,0,True,{'$oid': '6a0823a91a9ba20ae97f0b3b'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:28:07.909Z'},0
{'$oid': '6a188939fcdbfad047e3e5b0'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a06d1da1a9ba20ae97d51d9'},1191,16138,7,False,True,0,0,True,{'$oid': '6a06d1da1a9ba20ae97d51d9'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:28:09.335Z'},0
{'$oid': '6a18893afcdbfad047e3e5b1'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a0823a91a9ba20ae97f0b3b'},503,31823,2,False,True,0,0,True,{'$oid': '6a0823a91a9ba20ae97f0b3b'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:28:10.123Z'},0
{'$oid': '6a188968fcdbfad047e3e5b2'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a0b4336d382a23d66b4511e'},30162,30162,100,True,True,1,1,True,{'$oid': '6a0b4336d382a23d66b4511e'},False,False,True,False,recommendation,android,{'$date': '2026-05-28T18:28:56.828Z'},0
{'$oid': '6a188969fcdbfad047e3e5b3'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a130b7ea9955ce94395f9c6'},818,48926,2,False,False,0,0,True,{'$oid': '6a130b7ea9955ce94395f9c6'},False,False,False,False,recommendation,android,{'$date': '2026-05-28T18:28:57.962Z'},0
{'$oid': '6a18896efcdbfad047e3e5b4'},{'$oid': '69f8608068f7e97ef44183e4'},{'$oid': '6a0b4336d382a23d66b4511e'},843,30162,3,False,True,0,1,True,{'$oid': '6a0b4336d382a23d66b4511e'},False,False,True,False,recommendation,android,{'$date': '2026-05-28T18:29:02.585Z'},0
